dot1xPaePortCapabilities.1 = 
dot1xPaePortCapabilities.2 = 
dot1xPaePortCapabilities.3 = 
dot1xPaePortCapabilities.4 = 
dot1xPaePortCapabilities.5 = 
dot1xPaePortCapabilities.6 = 
dot1xPaePortCapabilities.7 = 
dot1xPaePortCapabilities.8 = 
dot1xPaePortCapabilities.9 = 
dot1xPaePortCapabilities.10 = 
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.84.178.3.253.30.83 = 
00 00  00 00   00 00  00 00    00 00  00 00   00 00  02 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.84.191.100.122.93.80 = 
00 00  00 00   00 00  00 00    00 00  00 00   00 00  02 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1H00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.86.163.158.219.141.100 = 
00 00  00 02   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.90.67.244.172.229.169 = 
00 00  00 02   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.90.69.61.239.2.83 = 
00 00  00 02   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1H00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.155.106.216 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.167.84.243 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.167.86.121 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.184.144.140 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1H00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.184.144.141 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.184.147.209 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.232.212.162 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1H00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.235.221.118 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.92.136.22.254.57.224 = 
00 00  00 00   00 00  00 00    20 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.98.9.230.92.122.205 = 
00 00  00 02   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.100.82.153.14.248.70 = 
00 00  00 00   00 00  00 00    00 00  00 00   00 00  04 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
[62;1H[2K-- MORE --, next page: Space, next line: Enter, quit: Control-C[62;1H[62;1H[2K[62;1H[1;62r[62;1H00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
hpSwitchPortFdbVidList.10.102.27.227.0.154.64 = 
00 00  00 02   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
00 00  00 00   00 00  00 00    00 00  00 00   00 00  00 00    
